% time	cellId	IMSI	RNTI	rsrp	sinr
0.585214	1	1	1	1.00149e-10	211132
0.586214	1	1	1	1.00151e-10	211136
0.587214	1	1	1	1.00153e-10	211141
0.588214	1	1	1	1.00155e-10	211145
0.589214	1	1	1	1.00157e-10	211150
0.590214	1	1	1	1.00159e-10	211154
0.591214	1	1	1	1.00161e-10	211158
0.592214	1	1	1	1.00163e-10	211163
0.593214	1	1	1	1.00165e-10	211167
0.594214	1	1	1	1.00168e-10	211172
0.595214	1	1	1	1.0017e-10	211176
0.596214	1	1	1	1.00172e-10	211181
0.597214	1	1	1	1.00174e-10	211185
0.598214	1	1	1	1.00176e-10	211189
0.599214	1	1	1	1.00178e-10	211194
0.600214	1	1	1	1.0018e-10	211198
0.601214	1	1	1	1.00182e-10	211203
0.602214	1	1	1	1.00184e-10	211207
0.603214	1	1	1	1.00186e-10	211212
0.604214	1	1	1	1.00189e-10	211216
0.605214	1	1	1	1.00191e-10	211220
0.606214	1	1	1	1.00193e-10	211225
0.607214	1	1	1	1.00195e-10	211229
0.608214	1	1	1	1.00197e-10	211234
0.609214	1	1	1	1.00199e-10	211238
0.610214	1	1	1	1.00201e-10	211243
0.611214	1	1	1	1.00203e-10	211247
0.612214	1	1	1	1.00205e-10	211251
0.613214	1	1	1	1.00207e-10	211256
0.614214	1	1	1	1.0021e-10	211260
0.615214	1	1	1	1.00212e-10	211265
0.616214	1	1	1	1.00214e-10	211269
0.617214	1	1	1	1.00216e-10	211274
0.618214	1	1	1	1.00218e-10	211278
0.619214	1	1	1	1.0022e-10	211282
0.620214	1	1	1	1.00222e-10	211287
0.621214	1	1	1	1.00224e-10	211291
0.622214	1	1	1	1.00226e-10	211296
0.623214	1	1	1	1.00228e-10	211300
0.624214	1	1	1	1.0023e-10	211304
0.625214	1	1	1	1.00233e-10	211309
