% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
24583	4	1	1	0	0	28	2196	0	1	1
24593	4	1	1	0	0	28	2196	0	1	1
24603	4	1	1	0	0	28	2196	0	1	1
24613	4	1	1	0	0	28	2196	0	1	1
24623	4	1	1	0	0	28	2196	0	1	1
24633	4	1	1	0	0	28	2196	0	1	1
24643	4	1	1	0	0	28	2196	0	1	1
24653	4	1	1	0	0	28	2196	0	1	1
24663	4	1	1	0	0	28	2196	0	1	1
24673	4	1	1	0	0	28	2196	0	1	1
24683	4	1	1	0	0	28	2196	0	1	1
24693	4	1	1	0	0	28	2196	0	1	1
24703	4	1	1	0	0	28	2196	0	1	1
24713	4	1	1	0	0	28	2196	0	1	1
24723	4	1	1	0	0	28	2196	0	1	1
24733	4	1	1	0	0	28	2196	0	1	1
24743	4	1	1	0	0	28	2196	0	1	1
24753	4	1	1	0	0	28	2196	0	1	1
24763	4	1	1	0	0	28	2196	0	1	1
24773	4	1	1	0	0	28	2196	0	1	1
24783	4	1	1	0	0	28	2196	0	1	1
24793	4	1	1	0	0	28	2196	0	1	1
24803	4	1	1	0	0	28	2196	0	1	1
24813	4	1	1	0	0	28	2196	0	1	1
24823	4	1	1	0	0	28	2196	0	1	1
24833	4	1	1	0	0	28	2196	0	1	1
24843	4	1	1	0	0	28	2196	0	1	1
24853	4	1	1	0	0	28	2196	0	1	1
24863	4	1	1	0	0	28	2196	0	1	1
24873	4	1	1	0	0	28	2196	0	1	1
24883	4	1	1	0	0	28	2196	0	1	1
24893	4	1	1	0	0	28	2196	0	1	1
24903	4	1	1	0	0	28	2196	0	1	1
24913	4	1	1	0	0	28	2196	0	1	1
24923	4	1	1	0	0	28	2196	0	1	1
24933	4	1	1	0	0	28	2196	0	1	1
24943	4	1	1	0	0	28	2196	0	1	1
24953	4	1	1	0	0	28	2196	0	1	1
24963	4	1	1	0	0	28	2196	0	1	1
24973	4	1	1	0	0	28	2196	0	1	1
24983	4	1	1	0	0	28	2196	0	1	1
24993	4	1	1	0	0	28	2196	0	1	1
