% time	cellId	IMSI	RNTI	rsrp	sinr
0.574214	1	1	1	7.04148e-11	148447
0.575214	1	1	1	7.04206e-11	148460
0.576214	1	1	1	7.04263e-11	148472
0.577214	1	1	1	7.04321e-11	148484
0.578214	1	1	1	7.04379e-11	148496
0.579214	1	1	1	7.04436e-11	148508
0.580214	1	1	1	7.04494e-11	148520
0.581214	1	1	1	7.04552e-11	148533
0.582214	1	1	1	7.0461e-11	148545
0.583214	1	1	1	7.04667e-11	148557
0.584214	1	1	1	7.04725e-11	148569
0.585214	1	1	1	7.04783e-11	148581
0.586214	1	1	1	7.0484e-11	148593
0.587214	1	1	1	7.04898e-11	148606
0.588214	1	1	1	7.04956e-11	148618
0.589214	1	1	1	7.05014e-11	148630
0.590214	1	1	1	7.05071e-11	148642
0.591214	1	1	1	7.05129e-11	148654
0.592214	1	1	1	7.05187e-11	148666
0.593214	1	1	1	7.05245e-11	148679
0.594214	1	1	1	7.05303e-11	148691
0.595214	1	1	1	7.0536e-11	148703
0.596214	1	1	1	7.05418e-11	148715
0.597214	1	1	1	7.05476e-11	148727
0.598214	1	1	1	7.05534e-11	148740
0.599214	1	1	1	7.05592e-11	148752
0.600214	1	1	1	7.0565e-11	148764
0.601214	1	1	1	7.05707e-11	148776
0.602214	1	1	1	7.05765e-11	148788
0.603214	1	1	1	7.05823e-11	148801
0.604214	1	1	1	7.05881e-11	148813
0.605214	1	1	1	7.05939e-11	148825
0.606214	1	1	1	7.05997e-11	148837
0.607214	1	1	1	7.06055e-11	148849
0.608214	1	1	1	7.06112e-11	148862
0.609214	1	1	1	7.0617e-11	148874
0.610214	1	1	1	7.06228e-11	148886
0.611214	1	1	1	7.06286e-11	148898
0.612214	1	1	1	7.06344e-11	148910
0.613214	1	1	1	7.06402e-11	148923
0.614214	1	1	1	7.0646e-11	148935
0.615214	1	1	1	7.06518e-11	148947
0.616214	1	1	1	7.06576e-11	148959
0.617214	1	1	1	7.06634e-11	148971
0.618214	1	1	1	7.06692e-11	148984
0.619214	1	1	1	7.0675e-11	148996
0.620214	1	1	1	7.06808e-11	149008
